id,product_id,user_id,comment,star_number,updated_at,created_at
9095970,54017350,21326458,"Sản phẩm chính hãng (check mã vạch), tuy nhiên hộp đã bị khui ra mất seal và bị trầy 1 đường gần cổng sạc. Nó không ảnh hưởng tới chất lượng sạc nhưng cảm thấy không hài lòng lắm vì mình mua hàng mới nhưng mà không hoàn toàn mới. Có ảnh chụp nhưng bình luận trên máy tính nên mình không up lên.",4,2022-01-01 00:00:01,2022-01-01 00:00:01
9027166,54017350,6122807,"Cốc sạc mới, hoàn thiện ok, nhỏ gọn không ngờ. Do không có GaN nên sạc lúc đầu cũng nóng như bao cốc sạc khác, nhưng ở mức chấp nhận được. Dùng kèm dây Anker Power Line II sạc iPhone 12 Pro max từ 20% lên 100% khoảng 100 phút là đầy. Sạc được 80% cốc sạc nguội dần, trong quá trình sạc đến 80% điện thoại chỉ ấm nhẹ như xài cốc chính hãng Apple 20W, không bị loạn cảm ứng. Nói chung là xài được, nhỏ gọn, nên mua.",5,2022-01-01 00:00:01,2022-01-01 00:00:01
12464905,54017350,14258570,"Hàng gói bọc cẩn thận, giao nhanh, sạc lên pin nhanh dã man ạ. Mình sạc 11 thấy cũng hơi nóng máy thôi. Ko nóng bong như mấy sạc nhanh cũ mịn dùng",5,2022-01-01 00:00:01,2022-01-01 00:00:01
5926315,54017350,2152005,"sản phẩm khi sạc rất nóng bất thường, mặc dù đã dùng chính dây anker mua kèm để sạc. Vì sản phẩm mình đã bỏ hộp đựng vào rác nên chỉ còn sản phẩm, đang chờ Tiki phản hồi để đổi trả sản phẩm. Hy vọng Tiki giúp đỡ không phải thất vọng.",2,2022-01-01 00:00:01,2022-01-01 00:00:01
9409358,54017350,21541770,"Hàng xịn đáng đồng tiền bát gạo, tại sao mình chỉ mua trên store chính hãng Anker mặc dù bên ngoài ngta bán giá rất rẻ chỉ 250-300k Tiền nào thì của đó thôi Của rẻ là của ôi Riêng hàng điện tử mình chỉ tin nỗi Tiki còn mấy ông kia thì hehe",5,2022-01-01 00:00:01,2022-01-01 00:00:01
9057832,54017350,2119142,"Nhỏ gọn, đẹp vl, sạc ko nóng. Công suất   Ok. Kết hợp cáp zin của Apple thì hết bài, ko thích cáp bên thứ 3 vì cứng quá, ưu tiên cáp zin hơn. Chơi nhiều củ nhưng thấy bọi kết hợp này ổn nhất",5,2022-01-01 00:00:01,2022-01-01 00:00:01
11915684,54017350,22432633,"Giao hàng nhanh. Sáng đặt đầu giờ chiều đã nhận được. Tem bảo đảm có đủ. Hàng cầm chắc tay. Mình chưa dùng nên chưa đánh giá về chất lượng được",5,2022-01-01 00:00:01,2022-01-01 00:00:01
13270126,54017350,1809374,"Săn sale đc giá 178k em này. Ngon bổ rẻ luôn, máy mình IP7plus thôi ko hỗ trợ sạc nhanh nhưng em này sạc nhanh hơn so với sạc cũ của mình. Thanks tiki!",5,2022-01-01 00:00:01,2022-01-01 00:00:01
5685042,54017350,277685,"Củ sạc cứng cáp, cầm chắc tay, sạc siêu nhanh. Các góc cạnh hay chấu cắm sạc mình thấy làm chỉn chu đấy chứ. Đọc review của vài bạn thì hơi phân vân, nhưng mà lúc mua về rồi thì mình rất là hài lòng luôn.",5,2022-01-01 00:00:01,2022-01-01 00:00:01
12667527,54017350,20307464,"Sau dịch Tiki đã giao hàng trở lại rất nhanh hoen dự kiến ban đầu..sẽ luôn ủng hộ mua hàng trên Tiki tiếp tục Hàng chính hãng của Anker..đã check mã code tại web Anker..mọi người yên tâm nhé",5,2022-01-01 00:00:01,2022-01-01 00:00:01
14051079,19419738,22362103,"Giao hàng chậm máy ngày, nhận hàng thì lỗi  ko kết nối đc, gửi phản hồi thì tiki lại yêu cầu phải quay video khi bóc hộp. Đơn hàng có hơn 100k có nhất thiết phải như vậy không? Mình chụp ảnh như vậy còn chưa đủ để chứng minh sản phẩm lỗi hay sao? Nói chung tiki xử lý rất kém!",5,2022-01-01 00:00:01,2022-01-01 00:00:01
9442551,19419738,14163225,"Cắm là lên ngay. Kết nối với tai nghe bluetooth ok. Âm thanh nghe rõ. Không bị chập hờn hay mất tiếng. Giao nhanh 3h. Hàng chính hãng, bao bì gọn đẹp. Một em usb nhỏ nhắn xinh xinh. Cắm vào khít rịt không lỏng lẻo.",5,2022-01-01 00:00:01,2022-01-01 00:00:01
6747546,19419738,13225495,"Sản phẩm sử dụng rất tốt. Khoảng cách bắt và phát bluetooth khá xa. Nhưng có một số lưu ý nhỏ với các bạn định mua. Nếu máy của các bản là máy nâng win thì có thể khi lắp sản phẩm vào máy sẽ xảy ra lỗi và không thể bắt cặp với các thiết bị bluetooth. Trong trường hợp này các bạn hãu thử chạy lại win, 1 là chạy lên bản win cao hơn hoặc là hạ bản win xuống. Laptop của tôi trước đó là win 8.1 được nâng lên win 10, nhưng khi lắp sản phẩm vào thì không thể bắt cặp với thiết bị bluetooth mặc dù vẫn có thể tìm thấy thiết bị, tôi đã phải nâng bản win từ win 10 lên win 10 pro. Và tính từ lúc nâng win đến giờ thì không còn xảy ra lỗi nào nữa",5,2022-01-01 00:00:01,2022-01-01 00:00:01
11073749,19419738,7496496,"Sản phẩm chính hãng, thiết kế nhỏ gọn và đẹp. Cài đặt và kết nối dễ dàng. Máy tính mình dùng Windows 7, phát Bluetooth cho loa tín hiệu rất ổn định và kết nối nhanh. Rất đáng tiền.",4,2022-01-01 00:00:01,2022-01-01 00:00:01
11708180,19419738,22706647,"Sản phẩm tuyệt vời, máy tính đã có thể tìm và kết nối bluetooth. Giao hàng hơi chậm một chút nhưng không vấn đề. Tuy nhiên vì kết nối bluetooth nên chỉ trong không gian thoáng mới ổn định được còn cách 1 bức tường xa khoảng 3m là không thể bắt sóng và mất kết nối luôn. Giá tiền phải chăng nên cũng hài lòng với sản phẩm. Ủng hộ 5* nhé shop, mong rằng shop sẽ cung cấp những sản phẩm có chất lượng hơn.",5,2022-01-01 00:00:01,2022-01-01 00:00:01
10403724,19419738,2132609,"Giao hàng lâu hơn lịch dự kiến của Tiki, vì mình cần gấp nên cảm thấy rất bực bội. Nhưng sp của shop tốt hàng chính hãng nên rất an tâm. Phải chi có đánh giá thời gian giao hàng mình sẽ để 2 sao cho vấn đề đó. Gọi lên tổng đài báo cần gấp mà để tới tận 18:30 mới giao, mất luôn hẳn 1 ngày làm việc",5,2022-01-01 00:00:01,2022-01-01 00:00:01
16086595,19419738,391304,"Sản phẩm chính hãng, giao nhanh 2h. Gắn vô laptop là dùng được luôn rất thích hợp với những người ghét cài đặt lằng nhằng như mình. Mình mua do laptop không có sẵn bluetooth để connect bàn phím, gắn vô connect dễ dàng quá tiện lợi. Cá nhân mình thấy mua bản blt 4.0 được rồi, hợp túi tiền và nhu cầu phổ thông, nhiều thiết bị bây giờ vẫn chưa có btl 5.0 mà.",5,2022-01-01 00:00:01,2022-01-01 00:00:01
15728076,19419738,5163507,"Cắm vào PC là lên điện ngay, kết nối nhanh, pair được tai nghe Sony WH1000XM4 lẫn Airpods Pro giữ được các chức năng chạm vuốt và cả chống ồn hay xuyên âm của tai nghe.  Mình dùng Windows 11, nói chung không có gì để chê (2022-04-02)",5,2022-01-01 00:00:01,2022-01-01 00:00:01
15970050,19419738,8540168,"Hàng tốt, nhưng kết nối loa bluetouth âm thanh không được hay cho lắm (cùng loa khi kết nối điện thoại nghe bass êm, nhưng qua usb bluetouth thì bass yếu). Driver và tên của thiết bị trong devices không phải của Tplink (driver tự nhận)",5,2022-01-01 00:00:01,2022-01-01 00:00:01
12935563,19419738,21776927,"Giao hàng không trách nhiệm, từ ngày 05/10/21 shipper đã hoạt động bình thường, từ Tphcm đến  trung tâm thị trấn Bến Lức của Long An chưa đến 40km, mất 15 ngày mới nhận được hàng. Tracking vận đơn đt hỏi trực tiếp người giao hàng, trả lời em không biết em chỉ giao. Tiền thì thanh toán trước. Đừng bao giờ trả trước, khiếu nại không biết đt ở đâu luôn. Chạy tét, never again.",1,2022-01-01 00:00:01,2022-01-01 00:00:01
9981476,19419738,1943165,"Gắn vào laptop và ko kết nối được, chỉ có 1 thiết bị là laptop thôi nên ko có *** được là có hư hay ko, mò cả buổi tối mà ko được, ko như review là gắn vào sẽ dùng liền, bực cả mình, mất thời gian, muốn trả hàng thì phải làm sao?",1,2022-01-01 00:00:01,2022-01-01 00:00:01
4856147,19419738,10067745,"Giao hàng quá nhanh, hôm trước đặt hôm sau nhận chưa đến 24h. Mình dùng để kết nối airpods với pc chiến game pubg, đã đọc qua phản hồi và chuẩn bị sẵn tinh thần nhưng kết quả vượt ngoài mong đợi. Khoảng cách kết nối rất tốt, đi xa gần 10m (có vật cản) mà vẫn nghe k bị giật tý nào. Khi dùng cũng k bị trễ hay delay. Mới trải nghiệm mấy ngày chưa biết độ bền thế nào, nhưng so với gía tiền thì thế này là ok r.",5,2022-01-01 00:00:01,2022-01-01 00:00:01
2608299,19419738,14787196,"PC đang chạy Windown 10 gắn vào thì vẫn báo là nhận Bluetooth như thường , nhưng khi bật Bluetooth ở thiết bị muốn ghép ( tay game Ps4 , điện thoại android , iphone và cả Ipad ) thì ở mục Manage Bluetooth Devices đã bật chế độ ON ở Mục Bluetooth nhưng vẫn không tìm thấy thiết bị muốn ghép đôi ( như hình )  Vẫn dò thiết bị hoài nhưng không tìm thấy thiết bị muốn ghép đôi nào hết :(",3,2022-01-01 00:00:01,2022-01-01 00:00:01
11850947,19419738,13088112,"Mình mua 2 cái bộ thu phát này và 1 cái USB  Wi-Fi Nano AC600, tất cả đều không ổn chút nào, đến giờ vẫn ko dùng được, mặc dù hàng được đóng gói cẩn thận, đầu USB vàng ươm, trông rất xịn xò. Cái USB Wifi thì chập chờn, ping luôn từ 120- vài trăm nghìn, còn cái USB bluetooth thì ko kết nối dc với tai nghe Sony WH-XB700 của mình.",1,2022-01-01 00:00:01,2022-01-01 00:00:01
10391024,19419738,16526215,"Thất vọng toàn tập luôn Mua về cắm đi cắm lại mấy lần mới nhận, dùng được đúng một ngày thì hỏng, cắm vào máy tính không thấy nhận thiết bị nữa, thử tất cả các cổng usb đều không được, đã cài thử cả driver cho win 7 mặc dù máy mình win 10. Chịu luôn ? Lần đầu mua hàng trên tiki mà bị lỗi như này",1,2022-01-01 00:00:01,2022-01-01 00:00:01
9460594,19419738,457179,"Mình dùng thiết bị này trên Windows 10 cùng với tai nghe Galaxy Buds Live. Tai nghe có thể kết nối thành công tới máy tính thông qua thiết bị này nhưng âm thanh đầu ra không tốt. Âm thanh bị chập chờn, nhiễu khi sử dụng cùng với các thiết bị khác có dùng cổng usb. Âm thanh mở max 100 mà nghe nhỏ như mức 24 của tai nghe có dây. Một điểm tệ khác là độ trễ của âm thanh ra, trễ hơn gần 3-5 giây. Khi coi video trên máy thì hình đi trước âm thanh ra sau. Nên thiết bị dùng khá chán. Những khuyết điểm trên mình không gặp khi mình dùng tai nghe  Galaxy Buds Live trên máy mac. Không rõ tại sao nhiều người đánh giá 5 sao.",1,2022-01-01 00:00:01,2022-01-01 00:00:01
14783856,19419738,7591165,"quá tuyệt vời có thể kết nối nhiều thiết bị, mình xài win 10 cắm vào là chạy luôn, lúc đầu cũng hơi khó sau thì mượt mà hơn rồi",5,2022-01-01 00:00:01,2022-01-01 00:00:01
16760862,19419738,840426,"Cuộc sống ko bao giờ là bế tắc thực sự hay có khái niệm mất tất cả một khi bạn còn có niềm tin. Thật dễ nuối tiếc về một điều gì đó đã mất đi nhưng sẽ rất khó nhận ra và trân trọng những gì ta đang có…",5,2022-01-01 00:00:01,2022-01-01 00:00:01
6884572,19419738,2182538,"Sản phẩm chất lượng, hộp đóng gói cẩn thận, có tem niêm phong. Đối với các máy tính chạy windows 10 thì không cần cài đặt driver, cắm vào dùng luôn. Mình có cắm cổng usb ở phía sau máy (pc nhé), góc khá khuất thì tín hiệu thi thoảng bị ngắt, khuyên nên cắm cổng phía trước",5,2022-01-01 00:00:01,2022-01-01 00:00:01
5792602,19419738,17971276,"NHẬN XÉT CHI TIẾT CHO AI CÓ Ý ĐỊNH MUA SẢN PHẨM +1 Thiết bị sử dụng khá tốt (kết nối ổn định) - 1 Tuy là sử dụng Windows 10 nhưng ở một vài dòng máy vẫn phải lên web tìm driver để cài thủ công +1 Tiki giao hàng nhanh (trước 2 ngày so với dự tính _ I like it) ---------------------------------------- 2/3đ ------------------------------------------------------------",4,2022-01-01 00:00:01,2022-01-01 00:00:01
12949262,19419738,24614099,"hàng seal chuẩn, Shop gói hàng kèm cả seal của shop quá kỹ. Chưa dùng về sẽ review thêm. Mua được với mã giảm Môm 30k vs Free ship còn 95k cả ship. quá ngon. he he.",5,2022-01-01 00:00:01,2022-01-01 00:00:01
13247416,19419738,19255441,"Quá xịn 💜 cắm vào là nhận ngay Bluetooth ko cần cài gì nhiều. Chạy trên Windows 11 + Linux ngon lành luôn nha. Từng mua Wifi ở TP-Link rồi xài cực kì tốt luôn. Sẽ luôn ủng hộ những sản phẩm của TP-Link",5,2022-01-01 00:00:01,2022-01-01 00:00:01
4383539,19419738,1319310,"Thiết bị sử dụng khá tốt, nhưng tầm thu sóng ổn định thì ko được xa lắm. Nếu lắp phía sau PC (để dưới bàn) thì khi kết nôi chuột/bàn phím bluetooth đôi khi không ổn định lắm, nhưng gắn nối phía trước lại ổn định hơn nhiều, qua một mặt bàn cường độ thu sóng đã giảm.",3,2022-01-01 00:00:01,2022-01-01 00:00:01
7982272,19419738,1607916,"kết nối đc. win 8.1 cài thêm driver. nếu không quét được, vào run, gõ service.msc bật enable đối với Bluetooth support service (chuyển file) hoặc Bluetooth Handsfree service (tai phone). restart pc là đc. chia sẻ cách làm. cắm trên mặt bàn có vẻ nhanh hơn là để pc dưới chân.",5,2022-01-01 00:00:01,2022-01-01 00:00:01
3504273,19419738,2125329,"Mình mua về kết nối cho headphone bluetooth với Win 10, nói chung chất lượng khá tốt trong mức giá, khi đeo tai phone ra xa hoặc góc khuất thì tín hiệu hơi yếu, kém hơn card bluetooth mặc định của các laptop. Ai dùng laptop hoặc PC không có card bluetooth thì đây là lựa chọn tốt nhất. P/s: ai lần đầu kết nối bị chập chờn thì rút ra cắm lại thì sẽ hết nhé.",5,2022-01-01 00:00:01,2022-01-01 00:00:01
12910544,19419738,6311972,"Sản phẩm này đúng như ma tổ, được đóng gói cẩn thận và đẹp. Giao hàng đúng như đã hẹn. Sẽ ủng hộ cho shop lần sau nếu còn sống và còn tiền sau đại dịch này.",5,2022-01-01 00:00:01,2022-01-01 00:00:01
6516193,19419738,19157499,"Giao hàng nhanh. Đóng gói cẩn thận có tem niêm phong. Phát bluetooth mạnh Cắm vào là xài được ngay ko cần tải drive đang xài Windows 10 pro. Còn độ bền thì thời gian mới biết. Cho shop 5 sao.",5,2022-01-01 00:00:01,2022-01-01 00:00:01
3356161,19419738,14924909,"Tốt! Cắm vô cái nhận được luôn. Máy mình xài win 10 Home nên không cần phải cài thêm driver. Sản phẩm của tp-link nên lại càng tin tưởng. Tuy nhiên hàng chỉ mới vừa đến hôm nay, và mình mới trải nghiệm tầm được 2 tiếng, nên chưa biết được độ bền như thế nào. Nhưng trước mắt theo mình đánh giá là sản phẩm tốt, đáng đồng tiền! 5 Star. Thêm một điều nữa là mình luôn đánh giá cao chất lượng và thái độ phục vụ của Tiki, nhất là các anh shipper. Thân gửi!!!",5,2022-01-01 00:00:01,2022-01-01 00:00:01
13307063,19419738,17583704,"Đóng gói kĩ càng nên không sợ bị hư hỏng bên trong, sản phẩm tốt và chất lượng nên có thể mua để dùng nếu có khuyến mãi, giao hàng đúng thời gian như lịch hẹn, xài tốt và hài lòng.",5,2022-01-01 00:00:01,2022-01-01 00:00:01
3132173,19419738,10384634,"Cảm ơn Tiki đã giao sản phẩm cẩn thận và đúng giờ.   Máy tính tôi dùng window 7, vì vậy tôi đã cài đặt thêm driver theo hướng dẫn. Tuy nhiên, tôi không thể kết nối tới bất kỳ thiết bị nào có bluetooth quanh đó như điện thoại, tai nghe. Thông báo lỗi là csrbtport_enumerated_device_00 failed. Tôi muốn trả lại sản phẩm này.",1,2022-01-01 00:00:01,2022-01-01 00:00:01
13785953,389145,24304082,"Ship siêu tốc. Sản phẩm mới, đẹp như hình. Chú ý: khi gạt công tắc ON thì đèn quảng không hiện như các loại chuột khác nên dễ nhầm tưởng là chuột hư. Các bạn đừng quan tâm đến tín hiệu đèn nhé. Cắm USB vô máy, kiểm tra pin ở mouse rồi gạt ON, cầm chuột click trái phải, con lăn… Thấy chuột trên màn hình chuyển động là ok. Cứ gạt công tắc sang ON, cắm",5,2022-01-01 00:00:01,2022-01-01 00:00:01
10825532,389145,7502258,"Giao hàng rất bậy bạ, không đúng thời gian cam kết. Đơn hàng mua được hẹn giao trước 12h. 11h51 shiper gọi điện báo 15 phút nữa giao; 11h57 nhận được mail báo đánh giá món hàng đã mua dù chưa nhận được hàng; Sau đó 12h15 phải sau 5 cú điện thoại giục vì đang vội đi có việc mới nhận được hàng lúc 12h29. Kèm log mail và điện thoại để minh chứng.",1,2022-01-01 00:00:01,2022-01-01 00:00:01
1884262,389145,7032905,"Chuột sử dụng 1 pin AA, ngăn chứa pin có kèm luôn đầu nhận tín hiệu để cắm vào máy tính. Chuột có nút tắt mở. Nút giữa chuột có thể bấm dễ dàng. Trọng lượng chuột vừa phải, di chuyển dễ dàng và chính xác, lăn trên mặt gỗ không có lót chuột vẫn cảm giác được sự phản hồi chính xác.",5,2022-01-01 00:00:01,2022-01-01 00:00:01
2443872,389145,7109300,"Loại này chỉ xài ở mức bình thường thôi ! không mấy mướt và mượt lắm đâu. Mình có biết Logitech, và đã dùng qua cái trước rất êm, click chuột nhẹ nhàng, và kéo cũng k có tiếng động.... Đánh giá loại này chỉ ở mức bình thường. Các bạn nào muốn mua những loại nào oki hơn thì nên đến trực tiếp tại cửa hàng !",3,2022-01-01 00:00:01,2022-01-01 00:00:01
12463251,389145,20456832,"Giao nhanh hơn dự kiến gần 1 tháng 😂 hàng chính hãng có đủ giấy bảo hành, chuột nhạy cực, vừa cắm đầu đọc vào lap là chạy ngon ơ luôn, gói kỹ mà khui muốn đổ mồ hôi, hàng giống hình, shipper thân thiện kiên nhẫn, so good cực kỳ hài lòng... giờ chỉ đợi mấy đơn còn lại đặt tiki từ đầu tháng 8 tới đầu tháng 10 chưa thấy giao thôi 😅",5,2022-01-01 00:00:01,2022-01-01 00:00:01
4516855,389145,16578163,"Đợt trước có lên tiki mua con M221 xài khá ok nhưng xui là bị dính nước nên k xài dc nữa, nên lần này mình vẫn lên tiki đặt con phiên bản này vì lại sợ mình xài k kỹ lại hư. Vì thích thiết kế của nó, cute. Tiki giao hàng luôn trước thời hạn, đóng gói kỹ, hộp con niêm phong Sản phẩm thiết kế đẹp và con này cầm nặng tay hơn phiên bản M221, có sẵn pin bên trong Nói chung tầm giá này thì k có gì để bàn nhiều, mình k rành đồ công nghệ nên nhiêu đó là đủ",5,2022-01-01 00:00:01,2022-01-01 00:00:01
10239588,389145,5506170,"Chuột không dây của hãng Logitech, chất lượng siêu bền nhé. Với nhu cầu văn phòng thì con chuột này đáp ứng rất tốt, mình đã từng sử dụng 1 con chuột có dây Logitecg cả 8 năm rồi vẫn chạy tốt. Con B175 này hơi bé nhé, nếu sử dụng cho laptop mang đi rất gọn. Còn nếu sử dụng cố định mọi người nên mua con to to hơn xíu cầm cảm giác chắc tay hơn.",5,2022-01-01 00:00:01,2022-01-01 00:00:01
1588990,389145,7111647,"Trước tiên là khâu đóng gói, Tiki luôn đóng gói cẩn thận và rất khéo, không có gì phải bàn cãi. Chuột có hộp riêng vùng giấy hướng dẫn. Cảm giác cầm chuột rất chắc, đầm tay. Chuột không hề bị trầy xước chỗ nào. Sau khi gỡ lớp nhựa trong bao xung quanh chuột và *** thì chuột rất nhạy, cả con lăn và phím. Có thể di chuột trên nhiều bề mặt. Cảm thấy rất hài lòng với Chuột Logitech B175. Rất đáng tiền để mua.",5,2022-01-01 00:00:01,2022-01-01 00:00:01
13642119,389145,12137467,"Nội dung giới thiệu sản phẩm và hình ảnh trên vỏ hộp đều ghi Logitech; nhưng nhãn mác trên sản phảm giao cho khách in nhãn Logi (mời xem ảnh đính kèm).   Khi sử dụng, thấy rõ chất lượng sản phẩm kém, không phải hàng chính hãng.",1,2022-01-01 00:00:01,2022-01-01 00:00:01
14301971,389145,12732716,"Hôm trước mua thì không vấn đề gì, Lần này mua thì số S/N bên ngoài hộp và trên thân chuột không trùng S/N. Hình trên hộp thì chữ Logitech ghi đủ , hình thực tế thì chỉ chữ Logi. Cảm giác khi cẩm thì thấy lạ lạ và đã dùng loại này mấy năm rồi",3,2022-01-01 00:00:01,2022-01-01 00:00:01
9799132,389145,6970954,"hài lòng 😊 hài lòng 😊 hài lòng 😊 hài lòng 😊 hài lòng 😊 hài lòng 😊 hài lòng 😊 hài lòng 😊 hài lòng 😊 hài lòng 😊 hài lòng 😊 hài lòng 😊 hài lòng 😊 hài lòng 😊 hài lòng 😊 hài lòng 😊 hài lòng 😊 hài lòng 😊 hài lòng 😊 hài lòng 😊 hài lòng 😊 hài lòng 😊 hài lòng 😊 hài lòng 😊 hài lòng 😊 hài lòng 😊 hài lòng 😊 hài lòng 😊 hài lòng 😊 hài lòng 😊 hài lòng 😊 hài lòng 😊",5,2022-01-01 00:00:01,2022-01-01 00:00:01
3443267,389145,7900555,"- Ưu điểm: Chất liệu khá ứng cáp, ko ọp ẹp, cầm gọn vừa tay. Các nút và con lăn hoạt động tốt, nhạy. - Nhược điểm: Cảm giác di chuột ko đc chính xác cho lắm, chỉ ở mức chống cháy. Nắp pin lỏng. Công tắc on/off cũng lì và khó gạt, gạt xong cũng ko biết đã đc hay chưa",3,2022-01-01 00:00:01,2022-01-01 00:00:01
9928423,389145,8882234,"Đóng gói cẩn thận, giao hàng nhanh. Chuột hãng Logitech mà nhận được trên hàng in trên chuột có chữ Logi. Lăn tăn không biết có phải hàng chính hãng hay không? Mới nhận được hàng dùng thử cũng thấy nhanh, nhạy nhưng để dùng thời gian xem thế nào.",4,2022-01-01 00:00:01,2022-01-01 00:00:01
12450197,389145,1922950,"Mình đặt tiki now nên mới 1 tiếng là đã giao đến nơi. Chuột đóng hộp đàng hoàng, có tem, keo dán seal. Có điều là hộp thì hình ảnh chữ Logitech trên chuột mà mở ra trên chuột là chữ Logi, ko biết phải nhà sản xuất đổi logo không. Có kèm pin 2A sẵn. Dùng ok!",5,2022-01-01 00:00:01,2022-01-01 00:00:01
2361595,389145,6992556,"Nhìn bề ngoài khá ổn nhưng thanh cuộn không chắc chắn, có tiếng kêu khi cuộn, mình vẫn đang sử dụng đúng model này được hơn 1 năm nhưng thanh cuộn vẫn trơn chu và êm hơn với chuột mới vừa nhận được vài giờ. Số seri trên vỏ hộp có tem dán digiworld với seri của chuột là 2 dãy số hoàn toàn khác nhau, vỏ hộp cũ và bị bẩn, không biết có phải hàng sửa do lỗi bảo hành hay nguyên nhân khác. hy vọng Tiki nhận và đổi lại cho mình đúng chuột chính hãng như đã giới thiệu trên trang web từ nhà bán hàng Nova Computer",2,2022-01-01 00:00:01,2022-01-01 00:00:01
10864984,389145,6908782,"Đặt đơn hàng 8 ngày ko giao sao đó tự ý hủy đơn hàng. Tưởng đâu hết hàng hoá ra là ko. Hủy để bán sản phẩm giá cao hơn. Thử đặt lại số lượng bằng đơn cũ thì vẫn chấp nhận. 🙂🙂🙂 Làm ăn kiều gì chã hiểu. Bây giờ đánh giá của KH cũng phải chờ duyệt nữa à",1,2022-01-01 00:00:01,2022-01-01 00:00:01
2375543,389145,7224234,"Minh mới nhận hàng mở hộp ra thì chuột đang ở trang thái bật (on) mà đèn của chuột ko sáng. Thử kết nối vào máy tính cũng ko có tính hiệu gì. Gọi liền lên tổng đài tiki bảo sẽ báo với bên kĩ thuật để kiểm tra và đổi mới. Mình đang cần gấp mà đến giờ vẫn chưa thấy cuộc gọi nào. MONG TIKI PHẢN HỒI SỚM GIÚP!",2,2022-01-01 00:00:01,2022-01-01 00:00:01
15657864,389145,7178520,"Sản phẩm có chất lượng đúng như mô tả, đóng gói chắc chắn, rất đáng tiền, giao hàng nhanh. P/s: ko có thời gian chụp hình nên mình lấy đỡ hình trên mạng up",5,2022-01-01 00:00:01,2022-01-01 00:00:01
3361036,389145,8642086,"Híc! đọc review của mọi người thấy Ok! nên cũng mua 1 chiếc! ai dè quá thất vọng! cà giật, di chuyển khó khăn.  muốn di chuyển chổ khác là phải nhấc lên và hạ xuống một cái! Ai dà rất bất tiện cho các đc hay làm số liệu, phải thao tác trên chuột nhiều. Giờ muốn trả hàng được không ??? Hu Hu",3,2022-01-01 00:00:01,2022-01-01 00:00:01
8739765,389145,118157,"chuột này có DPI - DPI là tiêu chuẩn được sử dụng để đo độ nhạy chuột, được thể hiện là số (dấu chấm trên mỗi inch tuyến tính) mà một thiết bị có thể phát hiện - thấp nên bạn sẽ cảm nhận rõ ràng độ nhạy thấp. Nó càng rõ ràng hơn khi bạn sử dụng chuột có DPI cao trước đó.   vì lý do trên, năng suất làm việc của bạn sẽ giảm đi. Tuy nhiên, với giá tiền trên thì bạn đã có cái giá phải trả.",3,2022-01-01 00:00:01,2022-01-01 00:00:01
10247881,389145,7323988,"Giao hàng đúng thời gian. Chuột dùng rất thích ạ. bọc hàng cẩn thận. ncl đáng tiền :v mỗi tội có 1 chút thắc mắc là tại sao chỉ có chữ logi chứ k phải logitech ( bên trái logitech là chuột cũ của mình, bên phải là hàng mới nhận của shop ghi logi)",5,2022-01-01 00:00:01,2022-01-01 00:00:01
10625338,389145,18780877,"Chuột mới mua về đã bị hư đèn, mới mở lên thì le lói xíu rồi tắt. Trên ảnh là Logitech, mở ra chỉ thấy Logi k biết có phải hàng *** k. Do đang cần gấp nên dùng tạm, chuột cũng mượt, mua cả tuần chưa thấy có vấn đề gì ngoài cái đèn.",3,2022-01-01 00:00:01,2022-01-01 00:00:01
2061277,389145,6308932,"Hơi nhỏ hơn so với mấy chuột từng dùng. Tiếng click, lăn to hơn con HP hiện tại. Tem dán hơi kì cục, chả hiểu sao dán vào vỏ hộp chứ không dán lên chuột .-. Không biết lúc xuất xưởng có thế không nhưng về đến tay mình thì đã để sẵn on rồi, không biết có ảnh hưởng đến thời lượng pin không T_T Hôm nay anh shipper rất có tâm, có gọi trước khi đến 15' để mình đỡ bị bị động.",4,2022-01-01 00:00:01,2022-01-01 00:00:01
1913343,389145,1817986,"Khi mình đặt hàng về thì có vẻ bao bì đã bị ai đó bóc ra trước nhưng chắc là vẫn ok. Sau trải nghiệm dùng chuột có vấn cảm giác sai sai nhưng mình cho là không quen việc chuyển khi từ bàn di laptop sang chuốt. Dùng sau hơn 2 tuần mình nhận ra là không phải là không quen mà do chuột có lỗi phần mềm. Cụ thể là khi di lên xuống thì vẫn bình thường nhưng di sang 2 bên (trái-phải) thì chuột di chuyển bị lệch (thay vì đi ngang thì chuột đi chéo). Đây là lỗi do sản phẩm vì mình đã thử kết nối trên nhiều thiết bị khác nhau nhưng vẫn gặp tình trạng như thế này. Hiện tại mình vẫn giữ lại tem trên chuột và bao bì của sản phẩm. Mong phía tiki có thể liên hệ với bên cửa để đổi trả cho mình sản phẩm khác...  Mình mong nhận được phản hồi sớm từ bất cứ phía liên quan nào",3,2022-01-01 00:00:01,2022-01-01 00:00:01
5401210,389145,5974012,"Mua hai con, cả hai con đều bị tình trạng cái cuộn scroll bị rít, khi dùng kêu kít kít rất khó chịu và chẳng biết khi nào nó hỏng. Với một thương hiệu lớn như Logitech thì quả thực quá thất vọng. Không bằng mấy con chuột tàu rẻ hơn. Chả nhẽ vừa mua đã phải tháo bung ra bôi trơn.",1,2022-01-01 00:00:01,2022-01-01 00:00:01
